 11  418.096220 1.954E-30 9.558E-04.08000.371 4195.47710.630.003800          0 0 1          0 0 1  6  5  1        6  0  6      4442334432287122 8    39.0   39.0
 11  418.180674 1.266E-27 3.619E-01.04450.391 4050.51270.67-.008480          0 0 1          0 2 0  5  5  1        5  5  0      5542433523257122 7    33.0   33.0
 11  418.194056 2.368E-30 2.031E-03.04310.391 4050.50370.67-.007992          0 0 1          0 2 0  5  5  0        5  5  1      4442334432297122 8    11.0   11.0
 11  418.494513 6.499E-20 1.039E+00.07790.403  704.21400.690.008850          0 0 0          0 0 0  8  4  5        7  1  6      574426333385641837    51.0   45.0
 11  418.596942 5.682E-30 2.352E-05.02270.250 3347.78200.41-.003500          0 0 0          0 0 0 12 12  1       13  9  4      244233443231712211    75.0   81.0
 11  418.598615 1.894E-30 2.352E-05.02280.250 3347.78030.41-.003500          0 0 0          0 0 0 12 12  0       13  9  5      344233443231712211    25.0   27.0
 11  418.645484 1.564E-29 1.341E-02.08270.412 4050.05200.690.002000          0 0 1          0 0 1  5  5  0        4  2  3      4442334432287122 8    11.0    9.0
 11  418.676873 1.878E-30 2.537E-02.07080.298 4750.36130.510.001400          1 0 0          1 0 0 10  3  7       10  0 10      4442334432287122 8    21.0   21.0
 11  418.748202 2.267E-29 4.025E-04.09500.456 3316.14530.72-.002816          1 0 0          0 2 0  2  1  2        2  2  1      5442334432257122 7    15.0   15.0
 11  418.960372 3.876E-26 2.011E+01.02980.160 4432.85680.16-.004289          0 0 0          0 0 0 19  4 15       18  5 14      574426333385641837   117.0  111.0
 11  419.114310 9.872E-21 3.157E+01.02550.169 1590.69060.50-.001669          0 0 0          0 0 0  9  8  2        8  7  1      574426333371641837    19.0   17.0
 11  419.115042 2.962E-20 3.158E+01.02550.169 1590.69010.50-.001649          0 0 0          0 0 0  9  8  1        8  7  2      574426333371641837    57.0   51.0
 11  419.217566 2.184E-30 1.331E-03.03620.315 4068.92770.55-.005972          0 0 1          0 2 0  8  1  8        9  1  9      4442334432257122 7    17.0   19.0
 11  419.242355 1.223E-29 1.509E+01.06140.281 5714.53080.47-.010900          0 0 1          0 0 1 12  6  7       11  5  6      4442334432297122 8    25.0   23.0
 11  419.386982 6.566E-30 1.333E-03.03760.315 4068.70340.55-.005888          0 0 1          0 2 0  8  0  8        9  0  9      4442334432257122 7    51.0   57.0
 11  419.432870 5.048E-30 4.171E+00.07270.281 5631.83840.470.000400          1 0 0          0 0 1 12  6  6       11  4  7      444233443231712210    25.0   23.0
 11  419.872417 6.728E-20 6.094E-01.06600.381  586.24350.540.004860          0 0 0          0 0 0  8  3  6        7  0  7      576426333371641837    51.0   45.0
 11  420.215756 8.768E-27 7.134E-04.05450.249 2327.88260.660.010630          0 0 0          0 0 0 13  6  8       14  1 13      574426333385641837    27.0   29.0
 11  420.386295 1.483E-28 1.589E+01.02980.208 5280.09420.350.009900          0 1 0          0 1 0 17  5 13       16  4 12      3442334432297122 9    35.0   33.0
 11  420.516587 2.278E-28 3.882E+01.01380.333 5475.75540.57-.002500          0 0 1          0 0 1  9  9  1        8  8  0      4442334432297122 9    57.0   51.0
 11  420.516599 7.592E-29 3.882E+01.01460.333 5475.75540.57-.006000          0 0 1          0 0 1  9  9  0        8  8  1      3442334432287122 8    19.0   17.0
 11  420.674889 2.069E-22 2.559E-02.06840.354  920.20980.660.006040          0 0 0          0 0 0  9  4  6        9  1  9      574426333385641837    19.0   19.0
 11  420.714399 3.458E-30 7.655E-02.04850.298 5076.26560.510.005300          1 0 0          1 0 0 10  6  5       10  3  8      4442334432287122 8    63.0   63.0
 11  420.864692 1.580E-30 5.342E-05.03170.208 3822.24340.35-.004292          0 1 0          0 0 0 15  1 14       16  6 11      444233443231712211    93.0   99.0
 11  420.883622 3.079E-30 2.301E-02.07080.298 4852.74850.510.001400          0 0 1          0 0 1 10  3  7       10  0 10      4442334432287122 8    63.0   63.0
 11  421.045953 1.861E-23 3.600E+01.02490.352 3109.91120.61-.004100          0 1 0          0 1 0  8  8  1        7  7  0      5742233333257122 7    51.0   45.0
 11  421.045982 6.203E-24 3.599E+01.01870.352 3109.91130.61-.001600          0 1 0          0 1 0  8  8  0        7  7  1      5742233333297122 9    17.0   15.0
 11  421.060268 1.988E-30 3.718E+01.00750.141 6402.15190.290.000000          0 1 0          0 1 0 23  1 23       22  0 22      3442334432327122 0    47.0   45.0
 11  421.060680 5.963E-30 3.717E+01.00750.141 6402.14940.290.000000          0 1 0          0 1 0 23  0 23       22  1 22      3442334432327122 0   141.0  135.0
