#Wavelength, µm	n	k
10.064	1.384	0.0030514
10.08	1.384	0.0035305
10.096	1.385	0.0040379
10.112	1.385	0.0041771
10.144	1.385	0.0042329
10.176	1.386	0.0043654
10.192	1.386	0.0048525
10.224	1.386	0.0049505
10.272	1.387	0.0050955
10.304	1.386	0.0056818
10.32	1.389	0.0091969
10.336	1.392	0.0049645
10.352	1.391	0.0029692
10.368	1.39	0.0031713
10.384	1.39	0.0025054
10.4	1.389	0.0023559
10.416	1.389	0.0021792
10.432	1.388	0.0021542
10.464	1.388	0.0021211
10.48	1.388	0.0020676
10.496	1.388	0.0020874
10.512	1.388	0.0020553
10.544	1.387	0.0020345
10.56	1.387	0.0019819
10.576	1.387	0.0019676
10.592	1.387	0.0020379
10.608	1.387	0.0019867
10.624	1.387	0.0020773
10.64	1.387	0.0021582
10.656	1.386	0.0022251
10.672	1.386	0.0023692
10.688	1.386	0.0026245
10.704	1.386	0.0027508
10.72	1.385	0.003078
10.736	1.385	0.0035195
10.752	1.385	0.0036854
10.768	1.385	0.0050134
10.784	1.386	0.0058269
10.8	1.386	0.0056018
10.816	1.386	0.0061011
10.832	1.387	0.0078318
10.848	1.389	0.0072862
10.864	1.39	0.0057874
10.88	1.389	0.0059439
10.912	1.391	0.0059128
10.928	1.391	0.0042026
10.944	1.391	0.0039736
10.96	1.391	0.0034843
10.976	1.391	0.0030079
10.992	1.391	0.0028094
11.008	1.391	0.002403
11.024	1.39	0.0022885
11.04	1.39	0.0021718
11.056	1.39	0.0019815
11.072	1.39	0.0019704
11.088	1.39	0.0019001
11.104	1.39	0.0017869
11.12	1.39	0.0017691
11.136	1.39	0.0016334
11.152	1.39	0.0015415
11.168	1.389	0.0013807
11.184	1.389	0.0013133
11.2	1.389	0.0012336
11.216	1.389	0.0010948
11.232	1.389	0.001065
11.248	1.389	0.0009803
11.264	1.389	0.0009344
11.28	1.389	0.0009116
11.296	1.389	0.0008315
11.312	1.388	0.0008875
11.328	1.388	0.0008063
11.344	1.388	0.0008318
11.36	1.388	0.0008611
11.376	1.388	0.0008681
11.392	1.388	0.0008822
11.408	1.388	0.0009695
11.424	1.388	0.0009696
11.44	1.388	0.0010591
11.456	1.388	0.0011193
11.472	1.387	0.0011776
11.488	1.387	0.001329
11.504	1.387	0.0013915
